,Price,Area,Location
2756,1500000,25,An Hải Đông
2757,1400000,20,
2758,3000000,30,
2759,3150000,35,Hòa Cường Bắc
2760,2250000,25,Hòa Minh
2761,1000000,20,Mỹ An
2762,1800000,60,Hòa Khánh Nam
2763,1400000,20,
2764,2000000,25,Hòa Thọ Đông
2765,1800000,18,
2766,1800000,18,
2767,1200000,40,Vĩnh Trung
2768,1650000,15,
2769,1260000,18,
2770,800000,20,Mỹ An
2771,3000000,25,An Hải Đông
2772,3500000,25,
2773,1750000,25,Hòa Minh
2774,1700000,17,
2775,2520000,18,
2776,1400000,20,Hòa Minh
2777,1200000,20,Hòa Cường Bắc
2778,3000000,30,
2779,2000000,25,Thuận Phước
2780,3000000,30,
2781,1800000,20,An Hải Tây
2782,1920000,16,
2783,3900000,30,Hòa Xuân
2784,1950000,15,
2785,3400000,20,An Hải Đông
2786,2880000,36,Hòa Xuân
2787,1540000,14,
2788,2500000,25,
2789,2000000,25,Hòa An
2790,1050000,15,Thạc Gián
2791,2000000,20,
2792,3840000,32,
2793,1800000,10,
2794,2500000,25,
2795,2000000,20,
2796,3000000,15,
2797,1760000,16,
2798,1980000,18,
2799,1750000,25,Hòa An
2800,2400000,24,
2801,2400000,20,
2802,2420000,22,
2803,1400000,20,Chính Gián
2804,2100000,35,Hòa An
2805,3600000,30,Thọ Quang
2806,2000000,20,
2807,1820000,26,Hòa Thọ Đông
2808,2000000,40,Chính Gián
2809,2450000,35,Hòa Thọ Đông
2810,4590000,27,
2811,3600000,30,
2812,1600000,40,Hòa Xuân
2813,1760000,22,Hòa Xuân
2814,3000000,25,
2815,1680000,28,Hòa An
2816,2400000,20,
2817,1500000,25,Thạc Gián
2818,2250000,25,Nại Hiên Đông
2819,2000000,25,Hòa Xuân
2820,3000000,30,
2821,2400000,30,Hải Châu II
2822,1500000,30,Thạc Gián
2823,3150000,35,An Hải Đông
2824,2400000,30,An Hải Đông
2825,3000000,20,Phước Mỹ
2826,2450000,35,Thuận Phước
2827,1800000,18,
2828,4000000,25,
2829,2400000,30,Hòa An
2830,2750000,25,
2831,3000000,30,Thọ Quang
2832,1280000,16,Hòa Khánh Bắc
2833,2600000,26,Hòa Thuận Tây
2834,1560000,26,Vĩnh Trung
2835,3360000,42,Thuận Phước
2836,1000000,10,Hòa Khánh Bắc
2837,5000000,25,
2838,1750000,25,Hòa Minh
2839,2000000,25,Hòa Xuân
2840,1870000,17,An Hải Bắc
2841,1400000,35,An Hải Đông
2842,1800000,20,
2843,1920000,24,
2844,4000000,25,
2845,2760000,12,
2846,2400000,30,
2847,3600000,40,An Hải Bắc
2848,3900000,26,
2849,4550000,35,
2850,4550000,35,
2851,2100000,30,Chính Gián
2852,2520000,18,
2853,3600000,30,
2854,2000000,20,
2855,3600000,30,
2856,3000000,25,
2857,6000000,30,
2858,3000000,30,
2859,3060000,17,
2860,1530000,17,
2861,1530000,17,
2862,1530000,17,
2863,3900000,30,
2864,1800000,30,
2865,3060000,18,
2866,2100000,30,Hòa Minh
2867,3910000,23,
2868,3300000,30,
2869,3500000,25,
2870,1750000,25,
2871,4000000,25,
2872,2100000,30,
2873,3600000,30,
2874,3000000,20,
2875,3510000,27,
2876,2520000,21,
2877,2000000,25,Hòa Xuân
2878,3600000,30,
2879,5400000,90,Thanh Bình
2880,1200000,24,
2881,2200000,20,
2882,7600000,40,An Hải Bắc
2883,6000000,50,
2884,4250000,25,
2885,1200000,24,Hòa Khánh Bắc
2886,3000000,30,
2887,4900000,35,
2888,8200000,41,
2889,2200000,20,
2890,2000000,25,An Hải Bắc
2891,2500000,25,
2892,3600000,30,
2893,3300000,30,
2894,2100000,30,Hòa Xuân
2895,2800000,20,
2896,4800000,48,Hòa Cường Nam
2897,2550000,17,
2898,2400000,20,
2899,1440000,18,Hòa Khánh Bắc
2900,3500000,35,
2901,6800000,40,
2902,7500000,50,
2903,2520000,28,Khuê Mỹ
2904,5100000,30,
2905,3500000,35,
2906,3500000,35,
2907,3500000,35,
2908,2700000,27,
2909,3500000,35,
2910,5180000,37,Hòa Minh
2911,2700000,30,Chính Gián
2912,3250000,25,
2913,2550000,15,
2914,4500000,25,
2915,2000000,25,Hòa Thọ Đông
2916,3000000,20,Hòa Minh
2917,4500000,25,
2918,4900000,35,
2919,8250000,55,
2920,6930000,33,
2921,3500000,25,
2922,4800000,40,
2923,2800000,20,
2924,2700000,30,Khuê Mỹ
2925,6000000,30,
2926,2520000,28,Khuê Mỹ
2927,4500000,30,
2928,3000000,20,
2929,3000000,25,
2930,4000000,25,
2931,2450000,35,Hòa Thọ Đông
2932,9200000,40,
2933,5040000,42,
2934,3060000,18,
2935,4800000,40,
2936,4000000,50,Thanh Khê Đông
2937,4800000,40,
2938,3600000,30,
2939,3300000,22,Hòa Thuận Tây
2940,2880000,24,
2941,3150000,45,
2942,2200000,20,
2943,1800000,20,
2944,3000000,25,
2945,3600000,30,
2946,3600000,45,Thanh Bình
2947,4250000,25,
2948,5100000,30,
2949,2000000,20,
2950,1980000,22,
2951,4800000,40,
2952,3900000,26,
2953,1650000,15,
2954,3000000,25,
2955,3000000,25,
2956,1800000,20,Hòa Xuân
2957,4250000,25,
2958,3600000,24,
2959,2700000,30,Khuê Mỹ
2960,6000000,40,
2961,2100000,30,Hòa Minh
2962,3600000,30,
2963,3060000,17,
2964,3250000,25,
2965,3000000,100,Hòa Xuân
2966,2400000,20,
2967,4050000,27,
2968,4000000,25,
2969,2240000,16,
2970,1440000,18,Khuê Trung
2971,9600000,40,
2972,3200000,20,
2973,4900000,35,
2974,5000000,20,
2975,1200000,40,Mỹ An
2976,1200000,40,
2977,2100000,14,
2978,3060000,18,
2979,3400000,20,
2980,3400000,20,
2981,3150000,35,Hòa Khánh Bắc
2982,3400000,20,
2983,1750000,17,Hòa Cường Nam
2984,3400000,20,
2985,3150000,35,Thạc Gián
2986,3600000,20,
2987,3400000,20,
2988,4200000,30,
2989,5600000,40,
2990,2400000,20,
2991,4480000,28,
2992,2500000,25,
2993,4600000,20,
2994,6080000,32,
2995,7800000,60,
2996,2200000,20,
2997,2000000,25,Hòa Khánh Bắc
2998,1400000,20,Hòa Hiệp Bắc
2999,6000000,40,
3000,2500000,25,
3001,3520000,22,
3002,2550000,15,
3003,2750000,25,
3004,2550000,15,
3005,3600000,30,
3006,3000000,25,
3007,2500000,20,
3008,4800000,40,
3009,4560000,38,
3010,1920000,16,
3011,2400000,20,
3012,2040000,12,
3013,5500000,25,
3014,3900000,30,
3015,4600000,20,
3016,3600000,30,
3017,3960000,22,
3018,2400000,30,
3019,5040000,28,
3020,3400000,20,
3021,4900000,35,
3022,4500000,25,
3023,3600000,30,
3024,4600000,20,
3025,5000000,20,
3026,5060000,22,
3027,3960000,22,
3028,2200000,20,
3029,3900000,30,
3030,3300000,30,
3031,4900000,35,
3032,3400000,20,
3033,2200000,20,
3034,3500000,25,
3035,2160000,24,Hòa Xuân
3036,5040000,28,
3037,5950000,35,
3038,2800000,31,Phước Mỹ
3039,2000000,35,Hòa Minh
3040,2000000,90,Hòa Minh
3041,2000000,25,Khuê Mỹ
3042,1500000,15,Khuê Trung
3043,1900000,17,Hòa Thuận Tây
3044,1400000,25,Hòa Thọ Đông
3045,3500000,35,Hòa Cường Nam
3046,2500000,35,Mỹ An
3047,1500000,20,Hòa Hải
3048,1800000,25,Hòa Khê
3049,2000000,30,Hòa Cường Nam
3050,1500000,20,Hòa Hải
3051,1100000,35,Hòa Khánh Nam
3052,1900000,22,Hòa An
3053,1700000,25,Xuân Hà
3054,2300000,30,Hải Châu II
3055,2500000,25,Hòa Phát
3056,2800000,60,Hòa Khánh Bắc
3057,2500000,25,Hòa Thọ Đông
3058,3900000,28,Khuê Trung
3059,4000000,26,Khuê Trung
3060,3000000,25,Hòa An
3061,1500000,18,An Hải Bắc
3062,2500000,25,Tam Thuận
3063,3000000,30,Khuê Mỹ
3064,2000000,25,Khuê Trung
3065,1200000,35,Mỹ An
3066,2500000,40,Hòa Minh
3067,2700000,30,
3068,1000000,20,Hòa Minh
3069,2000000,40,Hòa Xuân
3070,2600000,30,Tân Chính
3071,3500000,30,An Hải Tây
3072,1500000,28,
3073,2000000,20,Hòa Thọ Đông
3074,1500000,10,Nam Dương
3075,1500000,20,Mỹ An
3076,1400000,14,Chính Gián
3077,2200000,25,An Hải Bắc
3078,1400000,20,Hòa Thọ Đông
3079,3500000,30,An Hải Bắc
3080,1200000,22,Hòa Thọ Đông
3081,2700000,20,
3082,1000000,20,
3083,2000000,30,Hòa Phát
3084,1800000,12,Hòa Cường Bắc
3085,3000000,40,Nại Hiên Đông
3086,2500000,22,Hòa Phát
3087,1800000,23,Hòa Thuận Tây
3088,1200000,25,Hòa Khánh Bắc
3089,2500000,30,Hải Châu I
3090,3500000,25,Hòa Khê
3091,1600000,14,Hòa Hải
3092,2900000,29,An Hải Tây
3093,3800000,30,Hòa Thuận Đông
3094,3800000,30,Hòa Thuận Đông
3095,2800000,25,An Hải Bắc
3096,2500000,25,Hòa Cường Bắc
3097,2800000,22,Phước Mỹ
3098,1200000,25,Hòa Thọ Đông
3099,3500000,35,An Hải Bắc
3100,3000000,25,Phước Mỹ
3101,2800000,45,Hòa Xuân
3102,1300000,17,Hòa Minh
3103,3000000,20,Khuê Trung
3104,1500000,25,Hòa Khánh Nam
3105,1800000,28,Tam Thuận
3106,1500000,20,Hòa An
3107,1300000,14,Khuê Trung
3108,1500000,20,
3109,2800000,40,An Hải Bắc
3110,2500000,18,Thanh Khê Đông
3111,1800000,20,Hòa Thọ Đông
3112,2800000,24,An Hải Đông
3113,1400000,30,Thanh Bình
3114,2500000,46,Phước Mỹ
3115,1300000,20,Hòa Khánh Bắc
3116,1300000,12,Thạc Gián
3117,1800000,30,Hòa Khê
3118,2000000,20,Hòa Minh
3119,1500000,20,Hòa Khánh Bắc
3120,4500000,25,Phước Mỹ
3121,2500000,22,Hòa Minh
3122,1200000,25,Hòa Minh
3123,1500000,18,An Hải Bắc
3124,1500000,20,Thuận Phước
3125,2400000,20,Nại Hiên Đông
3126,1200000,18,Mỹ An
3127,3000000,30,Hòa Cường Bắc
3128,2000000,30,Hòa Minh
3129,1100000,18,Hòa Khánh Nam
3130,800000,20,Thuận Phước
3131,1000000,25,Hòa Thuận Tây
3132,3000000,25,Khuê Trung
3133,1500000,12,Hòa Quý
3134,1200000,15,Khuê Trung
3135,2000000,24,Xuân Hà
3136,2500000,20,Hòa Minh
3137,10000000,60,Khuê Mỹ
3138,1400000,22,
3139,1200000,25,Hòa Thọ Đông
3140,1700000,12,Hòa Thuận Tây
3141,2500000,45,An Hải Đông
3142,3000000,40,Nại Hiên Đông
3143,1100000,12,Thạch Thang
3144,2500000,24,An Hải Tây
3145,1800000,12,Hải Châu II
3146,3000000,25,
3147,1300000,20,Hòa Minh
3148,1500000,15,Hòa Khê
3149,3200000,40,Hòa Khánh Nam
3150,2000000,12,Tam Thuận
3151,3000000,50,
3152,1800000,25,Hòa Khánh Bắc
3153,2500000,40,Thanh Khê Tây
3154,1800000,35,Thanh Bình
3155,1500000,18,Bình Thuận
3156,1400000,16,Nam Dương
3157,1800000,20,Hòa Cường Nam
3158,1000000,70,Hòa Thọ Đông
3159,1000000,20,Thọ Quang
3160,3000000,250,Hòa Cường Nam
3161,2500000,15,Hòa Cường Bắc
3162,1200000,18,An Hải Bắc
3163,4500000,35,Hòa Cường Bắc
3164,2700000,24,Hòa Thuận Tây
3165,1500000,16,Thanh Bình
3166,2000000,30,Hòa Cường Nam
3167,700000,20,
3168,900000,18,
3169,5000000,42,Mỹ An
3170,1400000,16,Nam Dương
3171,3000000,30,Hòa Cường Nam
3172,1000000,16,An Hải Đông
3173,1100000,20,Hòa Minh
3174,2200000,30,Hòa Thọ Đông
3175,800000,15,Hòa Hiệp Nam
3176,2000000,20,Mỹ An
3177,3000000,30,Hòa Cường Nam
3178,1500000,18,Thuận Phước
3179,1500000,30,Thanh Khê Đông
3180,1200000,16,An Hải Bắc
3181,2000000,40,An Hải Bắc
3182,1500000,22,Hòa An
3183,900000,30,Chính Gián
3184,2000000,30,
3185,2000000,60,Chính Gián
3186,1000000,18,Thọ Quang
3187,2000000,40,An Hải Bắc
3188,1000000,20,Khuê Mỹ
3189,3000000,30,Thanh Bình
3190,1000000,15,
3191,1500000,14,Phước Ninh
3192,1200000,15,Hòa Khánh Nam
3193,2200000,19,Bình Hiên
3194,1400000,20,Hòa Minh
3195,1600000,24,Hòa Quý
3196,1000000,16,Hòa An
3197,2000000,12,Tân Chính
3198,1200000,30,Hòa Cường Nam
3199,3500000,30,Hòa Thuận Đông
3200,1800000,350,Hòa Cường Nam
3201,1300000,15,Khuê Trung
3202,2000000,15,Hòa Cường Nam
3203,1800000,18,Hòa Thuận Tây
3204,1600000,15,Hòa Cường Nam
3205,1700000,16,Hòa Cường Nam
3206,2000000,20,Hòa Cường Bắc
3207,1800000,36,Hòa Cường Bắc
3208,1700000,25,Hòa Phát
3209,2200000,15,Thanh Bình
3210,2000000,50,Hòa Minh
3211,1600000,15,
3212,1500000,20,Hòa Khánh Nam
3213,1500000,15,Tam Thuận
3214,2000000,20,An Khê
3215,2500000,35,Khuê Mỹ
3216,1200000,24,Hòa Quý
3217,1450000,25,Hòa Quý
3218,1500000,20,Xuân Hà
3219,1500000,20,Hòa Cường Nam
3220,1500000,25,Hòa Thọ Đông
3221,1900000,20,Hòa Minh
3222,2300000,20,Hòa Cường Bắc
3223,2000000,16,Khuê Trung
3224,1000000,15,Hòa Cường Nam
3225,1800000,15,Hòa Minh
3226,1500000,25,Hòa Thọ Đông
3227,2200000,20,Thanh Bình
3228,2000000,25,Hòa Cường Nam
3229,1500000,20,Hòa Khánh Bắc
3230,1000000,13,Hòa Cường Nam
3231,3000000,30,Hòa Cường Nam
3232,1500000,16,Hòa Hải
3233,2000000,20,Hòa Minh
3234,1000000,25,Hòa Minh
3235,2500000,30,
3236,3000000,30,Hòa Khê
3237,1800000,35,Hòa Minh
3238,1200000,25,Vĩnh Trung
3239,2000000,18,Khuê Trung
3240,1800000,35,Hòa Minh
3241,1900000,35,Hòa Minh
3242,2000000,40,Thanh Khê Đông
3243,1500000,20,Bình Thuận
3244,1200000,15,Hòa Minh
3245,4500000,45,Mỹ An
3246,4500000,45,Mỹ An
3247,1700000,15,Hòa Khánh Nam
3248,1200000,20,Hòa Thọ Đông
3249,3500000,25,An Khê
3250,2000000,40,Hòa Cường Nam
3251,1600000,20,Thanh Khê Tây
3252,2000000,20,Hòa Xuân
3253,2400000,24,Hòa An
3254,3100000,30,Khuê Trung
3255,2700000,25,Khuê Trung
3256,2000000,120,Hòa Xuân
3257,2500000,22,An Khê
3258,1500000,12,Thuận Phước
3259,1800000,20,Phước Mỹ
3260,3500000,125,Hòa Hiệp Bắc
3261,1500000,20,
3262,2500000,18,Hòa Thuận Tây
3263,2200000,20,Hòa Minh
3264,4500000,30,Hòa Minh
3265,2400000,24,Hòa An
3266,2000000,25,An Khê
3267,2500000,20,Thanh Khê Đông
3268,1500000,25,Chính Gián
3269,2500000,32,
3270,1500000,20,
3271,990000,30,
3272,3000000,35,Khuê Mỹ
3273,2000000,20,An Khê
3274,2500000,25,Thuận Phước
3275,2500000,25,Hòa Thuận Đông
3276,1300000,20,
3277,3700000,45,Khuê Mỹ
3278,1700000,18,
3279,3700000,45,Khuê Mỹ
3280,2000000,30,Hòa Xuân
3281,1500000,20,Xuân Hà
3282,2500000,30,Hòa Cường Nam
3283,2500000,30,Hòa Xuân
3284,1500000,15,Tam Thuận
3285,2000000,25,An Hải Bắc
3286,2000000,25,Tam Thuận
3287,1500000,20,Hòa Thọ Tây
3288,3000000,50,Khuê Trung
3289,1100000,22,Hòa Khánh Bắc
3290,3000000,30,Bình Thuận
3291,2200000,25,Khuê Trung
3292,1000000,16,Thanh Khê Tây
3293,2000000,25,
3294,1500000,15,Khuê Trung
3295,1000000,22,Hòa Thọ Tây
3296,1900000,15,
3297,1200000,20,Hòa Minh
3298,1700000,20,Nam Dương
3299,3000000,30,Hòa Cường Bắc
3300,2500000,20,
3301,1600000,20,Hòa Khánh Nam
3302,1800000,23,Khuê Trung
3303,1800000,16,
3304,2000000,20,
3305,3800000,70,Khuê Trung
3306,1200000,13,Xuân Hà
3307,1200000,18,
3308,1000000,25,
3309,2000000,30,
3310,2500000,25,Hòa Cường Nam
3311,2000000,30,Hòa Hải
3312,2000000,18,Hòa Khê
3313,1400000,16,Thạc Gián
3314,1200000,9,Xuân Hà
3315,2500000,20,Phước Mỹ
3316,2400000,15,Hòa Minh
3317,2500000,30,
3318,2500000,25,Thanh Bình
3319,2200000,25,Khuê Mỹ
3320,1000000,20,Hòa Hải
3321,2500000,30,Hòa Xuân
3322,2200000,25,
3323,2000000,25,
3324,3500000,25,Hòa Cường Bắc
3325,3000000,20,Hòa Cường Bắc
3326,2500000,25,Thanh Bình
3327,2500000,25,Thanh Bình
3328,2500000,25,Hòa An
3329,2500000,20,Hòa Cường Bắc
3330,1000000,16,
3331,2500000,22,Thanh Bình
3332,2500000,25,Hòa Cường Bắc
3333,2500000,20,Hòa Minh
3334,2500000,25,Hòa An
3335,1500000,25,
3336,2500000,25,Hòa Cường Bắc
3337,3500000,45,Hòa Hải
3338,2500000,25,Thạch Thang
3339,2500000,25,Hòa Cường Bắc
3340,2500000,25,Khuê Trung
3341,2500000,25,Thanh Bình
3342,2200000,30,Hòa Xuân
3343,2000000,32,Hòa Hải
3344,700000,10,Hòa Khê
3345,1500000,15,Thạc Gián
3346,1000000,12,An Hải Đông
3347,2500000,30,
3348,1000000,25,
3349,1500000,18,Mỹ An
3350,2300000,20,Khuê Trung
3351,1000000,12,Hòa Cường Bắc
3352,1400000,30,Hòa Quý
3353,1500000,15,Mỹ An
3354,3000000,30,Khuê Mỹ
3355,2800000,24,An Khê
3356,2500000,25,Hòa Khánh Nam
3357,1800000,20,Chính Gián
3358,500000,50,Xuân Hà
3359,1200000,25,Mỹ An
3360,1200000,25,Mỹ An
3361,1300000,40,Hòa Khánh Bắc
3362,3500000,30,Mỹ An
3363,2000000,20,Nại Hiên Đông
3364,1800000,20,Thanh Khê Tây
3365,1800000,20,Hòa Thuận Tây
3366,2000000,27,Mân Thái
3367,1700000,20,
3368,3000000,20,Thuận Phước
3369,3000000,25,Hòa Cường Bắc
3370,1100000,13,Bình Thuận
3371,3000000,28,Thạc Gián
3372,2300000,25,Khuê Trung
3373,1400000,24,
3374,2500000,35,Khuê Trung
3375,3000000,30,Hòa Khê
3376,1700000,18,Hòa Cường Nam
3377,3000000,25,Hòa Thuận Tây
3378,1300000,8,Mỹ An
3379,1500000,25,Hòa Thọ Đông
3380,2500000,30,Hòa Thuận Tây
3381,1700000,25,
3382,3000000,30,Thanh Khê Đông
3383,1500000,25,Khuê Trung
3384,2000000,20,Hòa Phát
3385,1800000,20,Hòa Thuận Tây
3386,2000000,20,Thanh Khê Tây
3387,2300000,25,Thạch Thang
3388,3000000,16,Bình Hiên
3389,2200000,20,Thanh Khê Đông
3390,1200000,16,Hòa Thọ Đông
3391,1500000,15,Khuê Mỹ
3392,2500000,25,
3393,1600000,135,Hòa Hải
3394,3000000,25,Hòa Cường Nam
3395,2800000,35,Khuê Trung
3396,2500000,25,Nại Hiên Đông
3397,3000000,30,Hòa Cường Nam
3398,1200000,14,Hòa Khánh Bắc
3399,7000000,34,An Khê
3400,1800000,16,
3401,2500000,40,Bình Thuận
3402,1300000,22,Hòa Thọ Đông
3403,2500000,30,Khuê Mỹ
3404,4000000,35,Mỹ An
3405,1300000,16,Hòa Cường Bắc
3406,2000000,20,
3407,1800000,25,
3408,1000000,16,Thanh Khê Tây
3409,2000000,25,Hòa Xuân
3410,800000,20,Hòa Khánh Bắc
3411,2200000,20,Thanh Khê Đông
3412,1600000,25,Hải Châu I
3413,1500000,12,Mỹ An
3414,3000000,25,Mỹ An
3415,2000000,28,Hòa Minh
3416,2500000,26,An Hải Đông
3417,4500000,40,Mỹ An
3418,2800000,14,Thạc Gián
3419,2800000,30,Hòa Thuận Tây
3420,1500000,20,
3421,1850000,29,Hòa Xuân
3422,2500000,18,Vĩnh Trung
3423,2500000,15,Hòa Cường Bắc
3424,1500000,12,Hải Châu I
3425,2200000,20,Hòa Khánh Bắc
3426,2200000,20,
3427,2400000,20,Hòa Cường Bắc
3428,2500000,20,Mỹ An
3429,2500000,30,
3430,2000000,20,Chính Gián
3431,1600000,18,Hòa Khánh Bắc
3432,1200000,14,An Khê
3433,1800000,25,Hòa Cường Nam
3434,2500000,20,Khuê Mỹ
3435,2200000,25,Nại Hiên Đông
3436,2300000,16,Khuê Trung
3437,2200000,15,Mỹ An
3438,3500000,25,Hòa Cường Bắc
3439,2300000,20,Khuê Trung
3440,1700000,20,Thạc Gián
3441,4000000,30,Phước Mỹ
3442,2000000,25,Hòa Cường Bắc
3443,1500000,20,
3444,2200000,20,Khuê Trung
3445,3500000,30,An Hải Bắc
3446,2000000,34,
3447,1700000,40,Hòa Minh
3448,2000000,20,Khuê Mỹ
3449,3000000,18,Hòa Khánh Bắc
3450,1800000,12,Hòa Minh
3451,2500000,25,Mỹ An
3452,2000000,16,
3453,1800000,18,Hòa Thuận Đông
3454,2000000,16,Khuê Mỹ
3455,1300000,15,Hòa Thuận Tây
3456,2200000,20,Chính Gián
3457,3000000,25,Mỹ An
3458,2100000,29,Hòa Minh
3459,1800000,18,Khuê Trung
3460,1500000,20,Khuê Mỹ
3461,1500000,20,Mỹ An
3462,2000000,15,
3463,1600000,20,Hòa Minh
3464,2000000,15,Hòa Minh
3465,2000000,15,Hòa Minh
3466,2000000,15,Hòa Minh
3467,2200000,28,Hòa Minh
3468,1800000,20,
3469,2500000,20,Thọ Quang
3470,2000000,14,Mỹ An
3471,2400000,20,Thạc Gián
3472,2000000,22,Mỹ An
3473,2000000,35,Khuê Mỹ
3474,1800000,20,Hòa Thọ Đông
3475,2500000,25,Xuân Hà
3476,1500000,25,An Khê
3477,2800000,25,Hòa Cường Bắc
3478,2000000,20,Hòa Cường Bắc
3479,2800000,25,Hòa Cường Bắc
3480,1200000,16,Hòa Khánh Bắc
3481,1800000,20,Khuê Trung
3482,2500000,30,Hải Châu I
3483,1500000,25,Hòa Thọ Đông
3484,3000000,25,Mỹ An
3485,2000000,25,Hòa An
3486,750000,75,Thạc Gián
3487,1000000,20,Mỹ An
3488,1200000,20,Hòa Minh
3489,1600000,25,Hòa Thọ Đông
3490,2000000,20,Hòa Cường Bắc
3491,1600000,25,Hòa Khánh Bắc
3492,1500000,25,Hòa Khánh Nam
3493,3000000,20,Khuê Trung
3494,2500000,20,Hòa Thuận Tây
3495,5000000,50,Hải Châu I
3496,3000000,30,Mỹ An
3497,3000000,20,An Hải Tây
3498,2000000,20,Hòa Cường Bắc
3499,2300000,20,Khuê Mỹ
3500,3000000,28,Thanh Khê Tây
3501,1500000,15,Thạc Gián
3502,2500000,12,Hòa An
3503,2200000,18,Thanh Khê Đông
3504,800000,18,
3505,1700000,25,Khuê Trung
3506,3700000,55,Hải Châu I
3507,1200000,16,Hòa Minh
3508,1200000,16,Hòa Minh
3509,2000000,25,Hòa Thọ Đông
3510,2000000,15,Hòa Minh
3511,2200000,30,Mỹ An
3512,3000000,53,Khuê Mỹ
3513,1800000,25,Thạch Thang
3514,2500000,28,Hòa Xuân
3515,1800000,26,Hòa Khê
3516,4000000,35,Mỹ An
3517,1800000,15,Hòa An
3518,1500000,20,Hòa Khê
3519,2300000,20,Thanh Khê Tây
3520,1700000,15,Xuân Hà
3521,900000,16,Hòa Minh
3522,1100000,16,
3523,6000000,20,Hòa An
3524,3500000,30,Hòa Cường Bắc
3525,2100000,15,Hòa Minh
3526,1500000,50,Hòa Khánh Bắc
3527,2000000,25,Hòa Khánh Bắc
3528,2500000,20,Chính Gián
3529,1700000,20,
3530,1800000,18,Hòa Phát
3531,1500000,17,Hòa Thuận Tây
3532,2500000,20,
3533,1500000,11,
3534,2500000,20,Hòa Thuận Tây
3535,1600000,18,Hòa Khánh Bắc
3536,2000000,19,Thanh Khê Tây
3537,2000000,24,Thọ Quang
3538,2300000,25,Khuê Trung
3539,2200000,29,
3540,1500000,16,Hòa Cường Bắc
3541,1200000,12,Nam Dương
3542,1500000,30,Hòa Xuân
3543,1500000,15,Hòa Minh
3544,3500000,25,Hải Châu I
3545,1500000,20,Mân Thái
3546,2000000,25,Hòa Xuân
3547,2000000,25,Hòa Cường Bắc
3548,2300000,32,Hòa Khánh Bắc
3549,2000000,25,Hòa Minh
3550,2700000,30,Mân Thái
3551,2000000,20,
3552,1500000,15,Hòa An
3553,1800000,18,
3554,2500000,25,Vĩnh Trung
3555,2500000,35,Tam Thuận
3556,1500000,19,Khuê Trung
3557,2500000,10,Thạc Gián
3558,2500000,15,Thạc Gián
3559,1500000,12,Thạc Gián
3560,1100000,40,Chính Gián
3561,2300000,23,Nại Hiên Đông
3562,2000000,40,Thạc Gián
3563,2500000,35,Hòa Minh
3564,1200000,20,Hòa Cường Bắc
3565,1700000,13,An Khê
3566,2300000,30,
3567,2000000,20,Chính Gián
3568,4000000,25,An Hải Bắc
3569,1300000,16,Mỹ An
3570,2000000,25,Hòa Thọ Đông
3571,1700000,15,Xuân Hà
3572,3200000,39,Thanh Bình
3573,2000000,20,Hòa Minh
3574,1200000,25,Hòa Minh
3575,3000000,35,Hải Châu II
3576,2000000,20,Mỹ An
3577,3000000,30,
3578,1500000,25,Hòa Minh
3579,2000000,17,Hòa Cường Bắc
3580,1000000,20,Hòa Minh
3581,1800000,16,Phước Mỹ
3582,700000,14,Hòa Hải
3583,1500000,25,An Khê
3584,1700000,16,Hòa Khê
3585,2000000,20,Chính Gián
3586,2200000,25,Hòa Thọ Đông
3587,2000000,20,Khuê Trung
3588,1700000,20,Mỹ An
3589,2800000,35,Hòa An
3590,1200000,4,Nại Hiên Đông
3591,2000000,25,Hòa Xuân
3592,4500000,25,An Hải Bắc
3593,3000000,25,An Hải Tây
3594,2700000,23,Khuê Trung
3595,2000000,15,
3596,1700000,25,Hòa Thọ Đông
3597,2000000,25,
3598,2500000,25,Hòa Thuận Tây
3599,2500000,23,Khuê Trung
3600,2300000,35,Hòa Khánh Nam
3601,1500000,25,Hòa Khánh Nam
3602,2300000,35,Hòa Khánh Nam
3603,1500000,15,
3604,1200000,15,Thanh Khê Đông
3605,2200000,16,Hòa Cường Bắc
3606,1500000,16,An Hải Bắc
3607,2500000,20,Tam Thuận
3608,4000000,32,Hòa Xuân
3609,4500000,120,Thọ Quang
3610,1500000,12,Hòa Hải
3611,1800000,30,Hòa Khánh Nam
3612,2700000,25,Thanh Bình
3613,1800000,13,Phước Mỹ
3614,2500000,20,Thanh Khê Tây
